校队	校隊	xiao4dui4	school team
队员	隊員	dui4yuan2	team member
高大	高大	gao1da4	tall; big; lofty
帅气	帥氣	shuai4qi4	handsome; dashing; elegant
双	雙	shuang1	two; double; (mw for pairs)
开朗	開朗	kai1lang3	open; cheerful; optimistic
微笑	微笑	wei1xiao4	smile
情人节	情人節	Qing2ren2jie2	Valentine's Day
亲手	親手	qin1shou3	personally; with one's own hands
巧克力	巧克力	qiao3ke4li4	chocolate (loan word)
当天	當天	dang4tian1	that day; the same day
堆	堆	dui1	pile up; to stack; heap; crowd; MW for heaps or piles
向	向	xiang4	direction; towards; to turn; to face
告白	告白	gao4bai2	public announcement; bulletin; to confess one's love
万人迷	萬人迷	wan4ren2mi2	an incredibly attractive and trendy woman, man, or thing
交往	交往	jiao1wang3	associate (with); have contact (with); to date
系花	系花	xi4hua1	the rose of a department; a beauty in a department of a university
追	追	zhui1	pursue; chase after; seek; woo
情书	情書	qing2shu1	love letter
态度	態度	tai4du5	manner; bearing; attitude; approach
暧昧	曖昧	ai4 mei4	ambiguous; shady; illicit; dubious
甜蜜	甜蜜	tian2mi4	sweet; happy
温柔	溫柔	wen1rou2	gentle and soft; tender
讯息	訊息	xun4xi1	message; information; news
忌妒	忌妒	ji4du5	jealous; envious
安全感	安全感	an1quan2gan3	feeling of security/safety
吃醋	吃醋	chi1cu4	be jealous (usually of a rival in love)
吵架	吵架	chao3jia4	to quarrel; to squabble; bicker
牵	牽	qian1	to lead along; to pull (an animal on a tether)
吻	吻	wen3	kiss; lips
劈腿	劈腿	pi1tui3	the splits (yoga, etc); two-timing; carry on a romantic relationship with two people at the same time
糟糕	糟糕	zao1gao1	terrible; too bad; how terrible; what bad luck; what a mess
何清源	何清源	he2qing1yuan2	Name
林荣华	林榮華	lin2rong2hua2	Name
一见锺情	一見鍾情	yi2jian4zhong1qing2	love at first sight
一举一动	一舉一動	yi4ju3yi2dong4	one's every action
前一天	前一天	qian2yi4tian1	the day before
已读不回	已讀不回	yi3du2bu4hui2	show as read without any reply (on a messaging platform)
王丽华	王麗華	wang2li4hua2	Person's name
鲁亚	魯亞	lu3ya4	Person's name
论文	論文	lun4wen2	thesis; paper; treatise
反正	反正	fan3zheng4	anyway
哈	哈	ha1	exhale; sip; (sound of laughter)
代替	代替	dai4ti4	to replace; to take the place of; to substitute for
独自	獨自	du2zi4	alone
难免	難免	nan2mian3	hard to avoid; difficult to escape from
费用	費用	fei4yong4	expenses; expenditures; costs
观念	觀念	guan1nian4	sense; notion; thought; concept; idea
代	代	dai4	era; generation; dynasty; substitute; replace
婚姻	婚姻	hun1yin1	marriage; matrimony
束缚	束縛	shu4fu4	to bind; restrict; to tie
追求	追求	zhui1qiu2	pursue; seek; woo
倒是	倒是	dao4shi4	to the contrary; actually; that's true (but)
推行	推行	tui1xing2	put into effect; carry out (a policy, etc.)
生育	生育	sheng1yu4	give birth; bring up (children)
补助	補助	bu3zhu4	subsidy; allowance
老人	老人	lao3ren2	old people; the aged; one's aged parents or grandparents
夫妇	夫婦	fu1fu4	married couple; husband and wife
独生子	獨生子	du2sheng1zi3	an only son
宠	寵	chong3	spoil; pamper; favor
职业	職業	zhi2ye4	profession; occupation
妇产科	婦產科	fu4chan3ke1	obstetrics and gynecology
失业	失業	shi1 ye4	lose one's job; unemployment
补习班	補習班	bu3xi2ban1	cram school
不可思议	不可思議	bu4ke3si1yi4	unimaginable; inconceivable
有话直说	有話直說	you3 hua4 zhi2 shuo1	if you have something to say, just say it
娃娃推车	娃娃推車	wa2 wa5 tui1 che1	baby carriage
不足为奇	不足為奇	bu4zu2wei2qi2	not at all surprising; not shocking
远远	遠遠	yuan3yuan3	far away; distant
传宗接代	傳宗接代	chuan2zong1jie1dai4	to carry on one's ancestral line; produce a male heir to carry on the family line
无拘无束	無拘無束	wu2ju1wu2shu4	free and easy; unrestrained; unconstrained
老一辈	老一輩	lao3yi2bei4	older generation; previous generation
一胎化政策	一胎化政策	yi4tai1hua4zheng4ce4	one-child policy (in China)
这下子	這下子	zhe4xia4zi5	since it's like this; this time
已	已	yi3	to stop; already; afterwards (Kangxi radical 49, var. 1)
生育率	生育率	sheng1yu4lv4	birth rate
离婚	離婚	li2hun1	to divorce; divorced from (one's spouse)
年龄	年齡	nian2ling2	(a person's) age
较	較	jiao4	rather; quite; compare; to dispute; clearly; obviously
使	使	shi3	to use; to make; to cause; enable; envoy; messenger
行业	行業	hang2ye4	industry; trade; profession
重大	重大	zhong4da4	great; important; major
幼稚园	幼稚園	you4zhi4yuan2	kindergarten
招生	招生	zhao1 sheng1	enroll new students
减班	減班	jian3 ban1	to reduce enrollments
将	將	jiang1, jiang4	(will, shall, future tense); be ready; will<br/>general; commander
少子化	少子化	shao3zi3hua4	low birth rate
连锁	連鎖	lian2suo3	to interlock; to be linked together; chain (store etc)
儿童	兒童	er2tong2	child; children
美语	美語	mei3yu3	American English
何况	何況	he2kuang4	let alone; much less; moreover
无法	無法	wu2fa3	unable; have no way
未来	未來	wei4lai2	future
远景	遠景	yuan3jing3	prospect; long-range view; future
足够	足夠	zu2gou4	enough; ample; fully sufficient
加入	加入	jia1ru4	to join; add; enter; put in
老化	老化	lao3hua4	aging; becoming old (person or thing)
针对	針對	zhen1dui4	aimed at; directed against
项	項	xiang4	nape (of the neck); sum (of money); item; thing; (mw for items, clauses, projects; etc.)
措施	措施	cuo4shi1	measure; step (to be taken)
减税	減稅	jian3shui4	tax cut
延长	延長	yan2chang2	extend; prolong; lengthen
产假	產假	chan3jia4	maternity leave
托育	托育	tuo1yu4	childcare
胎	胎	tai1	fetus; unborn child; tire
领	領	ling3	neck; collar; to lead; to receive
元	元	yuan2	Chinese monetary unit; dollar; first; principal
成年	成年	cheng2nian2	grow up; fully grown; adult; come of age; the whole year
除非	除非	chu2fei1	only if; unless
整体	整體	zheng3ti3	whole; entirety
否则	否則	fou3ze2	if not; otherwise; or else
妇女	婦女	fu4nv3	woman; women in general
意愿	意願	yi4yuan4	aspiration; wish (for); desire
祖父母	祖父母	zu3fu4mu3	paternal grandparents
孙女	孫女	sun1nv3	granddaughter
重	重	zhong4, chong2	heavy; intense; repeat; duplicate
预算	預算	yu4suan4	budget
财政	財政	cai2zheng4	public finances; financial
沉重	沉重	chen2zhong4	heavy; hard; serious; critical
有效	有效	you3xiao4	effective; valid
正	正	zheng4, zheng1	just (right); straighten; rectify; correct; currently; at the moment; straight; pure; precisely; first lunar month
考验	考驗	kao3yan4	put to the test; trial
智慧	智慧	zhi4hui4	wisdom; knowledge; intelligence
之一	之一	zhi1 yi1	one of (something)
宁缺勿滥	寧缺勿濫	ning4que1wu4lan4	‘to prefer to have nothing than something inferior'
合不来	合不來	he2bu5lai2	be incompatible; unable to get along together
生儿育女	生兒育女	sheng1er2yu4nv3	to give birth and raise children
独善其身	獨善其身	du2 shan4 qi2 shen1	maintain personal integrity, pay attention to one's own moral appearance without thought of others; to look out only for oneself, be self centered
停滞不前	停滯不前	ting2zhi4bu4qian2	stagnant; at a standstill; in a rut
逐渐	逐漸	zhu2jian4	gradually; by degrees
据点	據點	ju4dian3	stronghold; strong point; fortified point
统治	統治	tong3zhi4	to rule (a country); govern; governance
景点	景點	jing3dian3	scenic spot; tourist attraction
繁荣	繁榮	fan2rong2	prosperous; prosperity; booming (economy)
港口	港口	gang3kou3	port; harbor
据说	據說	ju4shuo1	it is said that; reportedly
鹿	鹿	lu4	deer (Kangxi radical 198)
鹿群	鹿群	lu4qun2	Herd of deer
形状	形狀	xing2zhuang4	form; figure; shape
鹿角	鹿角	lu4jiao3	antler; deer horn
便	便	bian4, pian2	plain; convenient; urine or excrement; formal equivalent to 就; cheap
称	稱	cheng1, chen4	to call; to name; to state; to praise; appropriate; to suit; to weigh
动物园	動物園	dong4wu4yuan2	zoo
皮	皮	pi2	skin; leather; fur (Kangxi radical 107)
杀	殺	sha1	to kill; to murder
数量	數量	shu4liang4	amount; quantity; number
风光	風光	feng1guang1	a natural scenic view; sight
民宅	民宅	min2zhai2	house / people's homes
蚵仔煎	蚵仔煎	e2zi3jian1	(Taiwan) oyster omelet
哦	哦	o4, o2, e2	oh (indicates understanding); oh (indicates doubt); to chant
该	該	gai1	should; deserve; it is time for (something); this (formal)
兴盛	興盛	xing1sheng4	booming, prosperous, thriving
时期	時期	shi2qi1	period in time or history; period; time
独木舟	獨木舟	du2mu4zhou1	canoe
为	為	wei2, wei4	be; become; for; on account of
载运	載運	zai4yun4	transport; carry
改名	改名	gai3ming2	change names
相似	相似	xiang1si4	similar; resemble; be like
没落	沒落	mo4luo4	decline; wane
依然	依然	yi1ran2	still; as before
保留	保留	bao3liu2	to reserve; hold back; retain; continue to have; keep
鹿港	鹿港	lu4gang3	Lukang town in Changhua county 彰化縣 | 彰化縣, Taiwan
艋舺	艋舺	meng3jia3	Mengjia (Mangka)
淡水河	淡水河	dan4shui3he2	Danshui River (a river in Taipei)
万华	萬華	wan4hua2	Wanhua district of Taipei City
台语	台語	Tai2yu3	Taiwanese language
日语	日語	Ri4yu3	Japanese (language)
家喻户晓	家喻戶曉	jia1 yu4 hu4 xiao3	become a household name; well known
满山遍野	滿山遍野	man3shan1bian4ye3	all over the mountains and plains
古色古香	古色古香	gu3se4gu3xiang1	have an antique feel; quaint
绿豆糕	綠豆糕	lv4dou4gao1	mung bean cake
牛舌饼	牛舌餅	niu2she2bing3	ox tongue biscuit
垂涎三尺	垂涎三尺	chui2xian2san1chi3	to drool over something (idiom)
数目	數目	shu4mu4	amount; number
大约	大約	da4yue1	approximately; about; probably
占	佔	zhan4	occupy; seize; constitute<br/>to divine; fortune telling
自从	自從	zi4cong2	since; ever since
将近	將近	jiang1jin4	almost; nearly; close to
往来	往來	wang3lai2	dealings; contact; go back and forth
思念	思念	si1nian4	think of; long for; to miss
通信	通信	tong1 xin4	communicate by letter; convey information
毫无	毫無	hao2wu2	not at all; completely without; not in the least
音讯	音訊	yin1xun4	mail; news
远离	遠離	yuan3li2	far from; keep away from
妻子	妻子	qi1zi5	wife
永远	永遠	yong3yuan3	forever; eternal; always
开放	開放	kai1fang4	to bloom; open up; be open-minded; release; liberalization; China's 1978 "open policy"
探亲	探親	tan4qin1	go home to visit family; visit relatives
亲人	親人	qin1ren2	one's close relatives; family members
打听	打聽	da3ting5	ask about; inquire about
不禁	不禁	bu4jin1	cannot help; can't refrain from
泪	淚	lei4	tears
尚未	尚未	shang4wei4	not yet
出世	出世	chu1shi4	enter the world; be born
童年	童年	tong2nian2	childhood
伤心	傷心	shang1xin1	sad; grieve; brokenhearted
笔	筆	bi3	pen; pencil; writing instrument; brush stroke; (mw for sums of money)
仍然	仍然	reng2ran2	still; yet 
原谅	原諒	yuan2liang4	to excuse; forgive; to pardon
尽	盡	jin4, jin3	to the utmost; use up; to exhaust; exhausted; do one's best; all
究竟	究竟	jiu1jing4	after all; when all is said and done; actually
内心	內心	nei4xin1	heart; innermost being
创伤	創傷	chuang1shang1	trauma; wound
珍惜	珍惜	zhen1xi1	to treasure; to value; cherish
精华	精華	jing1hua2	most important part of an object; essence; quintessence
逃难	逃難	tao2nan4	flee from calamity
实在	實在	shi2zai4	really; in truth; honest; dependable 
岁月	歲月	sui4yue4	the years of a person's life
遭遇	遭遇	zao1yu4	befall; suffer; encounter
老兵	老兵	lao3bing1	veteran
老张	老張	Lao3 Zhang1	Lao Zhang (a personal name)
文化大革命	文化大革命	Wen2hua4 Da4ge2ming4	the Cultural Revolution (1966-1976)
落地生根	落地生根	luo4di4sheng1gen1	air plant; life plant; to put down roots (in a new country etc)
身强体壮	身強體壯	shen1qiang2ti3zhuang4	(of a person) strong; sturdy
离乡背井	離鄉背井	li2xiang1bei4jing3	to leave one's hometown; be a migrant worker
飘洋过海	飄洋過海	piao1yang2guo4hai3	cross the sea
朝思暮想	朝思暮想	zhao1si1mu4xiang3	to yearn for something day and night
一辈子	一輩子	yi2bei4zi5	(for) a lifetime; all one's life
恐惧不安	恐懼不安	kong3ju4bu4'an1	scared and anxious, suffering from constant fear
刻骨铭心	刻骨銘心	ke4gu3ming2xin1	deep-felt gratitude (idiom)
何建明	何建明	he2jian4ming2	He Jianming
应征	應徵	ying4zheng1	apply (for a job); reply to a job advertisement
配	配	pei4	marry; to mate; to blend; deserve; replace; match
领带	領帶	ling3dai4	necktie
花	花	hua1	flower; blossom; spend (money or time); cost
素色	素色	su4se4	plain color; not patterned
剩下	剩下	sheng4xia5	be left (over); remain; leave behind
龙头	龍頭	long2tou2	water tap; faucet; (informal) head of any group
起薪	起薪	qi3xin1	starting salary
福利	福利	fu2li4	material benefits; welfare; well-being
具备	具備	ju4bei4	possess; be equipped with
限制	限制	xian4zhi4	restrictions; to limit; to confine
以上	以上	yi3shang4	more than; above; over; the above; the above-mentioned
一下	一下	yi2xia4	a little bit/while; one time; once
相关	相關	xiang1guan1	related; pertinent; correlation; relevant
各位	各位	ge4wei4	everybody (being addressed)
应届	應屆	ying1jie4	of this term; of this year
毕业生	畢業生	bi4ye4 sheng1	graduate (of a school)
大一	大一	da4yi1	first year of university; (college) freshman
企划部	企劃部	qi3hua4bu4	Business planning department
营运	營運	ying2yun4	to operate
知识	知識	zhi1shi5	knowledge; intellectual
社长	社長	she4zhang3	president or director (of association, etc.)
联合	聯合	lian2he2	unite; ally; joint; combined; alliance; union; coalition
音乐会	音樂會	yin1yue4hui4	concert
节目	節目	jie2mu4	program; item (on a program)
好评	好評	hao3ping2	positive feedback
企划	企劃	qi3hua4	to plan; lay out
领导	領導	ling3dao3	to lead; leader; leadership
合作	合作	he2zuo4	cooperate; collaborate; work together
似乎	似乎	si4hu1	it seems; as if; seemingly
关于	關於	guan1yu2	about; regarding; concerning
磨练	磨練	mo2lian4	develop talent through practice  
优点	優點	you1dian3	merit; good point; a strength; a benefit
上司	上司	shang4si5	boss; superior
夸奖	誇獎	kua1jiang3	praise; applaud; compliment
周	週	zhou1	circumference; a cycle; circle; complete; week (variant) (common surname)
内	內	nei4	inside; inner; internal; within
以	以	yi3	to use; according to; so as to; for; by
书面	書面	shu1mian4	in writing; written (guarantee, etc.)
通知	通知	tong1zhi1	notify; to inform; notice
就而言	就而言	jiu4...er2yan2	with regard to ...
新鲜人	新鮮人	xin1xian1ren2	college freshmen (Taiwan)
面试官	面試官	mian4shi4guan1	interviewer
自我介绍	自我介紹	zi4wo3jie4shao4	introduce oneself
所学有限	所學有限	suo3xue2you3xian4	what has been learned is only rather limited
出国	出國	chu1guo2	go abroad
资金	資金	zi1jin1	funds; funding
厂商	廠商	chang3shang1	manufacturer; (commercial or industrial) firm
例外	例外	li4wai4	exception; be an exception
关	關	guan1	to close; shut; concern; relationship; turn off; mountain pass
接触	接觸	jie1chu4	come into contact with; engage; contact
青年	青年	qing1nian2	young people; youth
贷款	貸款	dai4kuan3	(bank) a loan; to provide a loan
开店	開店	kai1dian4	open a store; run a store
料	料	liao4	material; stuff; grain; to expect
损失	損失	sun3shi1	loss (financial); damage; to damage; to lose
勇气	勇氣	yong3qi4	courage; valor
员工	員工	yuan2gong1	employee; staff; personnel
求职	求職	qiu2zhi2	seek employment
目标	目標	mu4biao1	target; goal; objective
初步	初步	chu1bu4	initial; preliminary; tentative
技巧	技巧	ji4qiao3	skill; technique
概念	概念	gai4nian4	concept; idea
挑	挑	tiao1, tiao3	to choose; to pick; picky; to carry on a pole; to raise; to incite
基本	基本	ji1ben3	basic; fundamental
衬衫	襯衫	chen4shan1	shirt; blouse
过程	過程	guo4cheng2	course of events; process
同班	同班	tong2ban1	in the same class
接下来	接下來	jie1xia4lai2	next; then; following
提不起勇气	提不起勇氣	ti2bu4qi3yong3qi4	Unable to raise… to a high level to pump up enough courage 
养家活口	養家活口	yang3jia1huo2kou3	to support one's family (idiom)
来自	來自	lai2zi4	come from; originate from
熟读	熟讀	shu2du2	read up on; read until familiar
考古题	考古題	kao3gu3ti2	Test items from previous years (題 -ti, for test items)
沙盘推演	沙盤推演	sha1pan2tui1yan3	rehearse, a dry run, a practice run
深蓝色	深藍色	shen1lan2se4	dark blue
种族	種族	zhong3zu2	race; ethnicity
熔炉	熔爐	rong2lu2	melting pot; smelting furnace
偏偏	偏偏	pian1pian1	just; but; only; willfully; insistently; persistently; contrary to expectations; unfortunately; perversely
肯	肯	ken3	be willing to; to consent; agree
母语	母語	mu3yu3	native/mother tongue
口音	口音	kou3yin1	accent
适应	適應	shi4ying4	to suit; to fit; adapt; get used to
了不起	了不起	liao3bu5qi3	incredible; extraordinary; great; amazing
交流	交流	jiao1liu2	communicate; exchange; give and take; interaction; to alternate
志工	志工	zhi4gong1	volunteer
县	縣	xian4	county; district
市	市	shi4	market; city
外籍	外籍	wai4ji2	foreign nationality
配偶	配偶	pei4'ou3	mate; consort; spouse
焦虑	焦慮	jiao1lv4	to feel anxious; to have worries and misgivings; to feel apprehensive
沟通	溝通	gou1tong1	link up; connect; communicate
障碍	障礙	zhang4'ai4	barrier; obstacle
良好	良好	liang2hao3	good; favorable; well
以往	以往	yi3wang3	in the past; formerly
面对	面對	mian4dui4	to face; confront
冲击	衝擊	chong1ji1	to attack; to batter; (of waves) to pound against; shock; impact
大众	大眾	da4zhong4	the masses; people; public
难以	難以	nan2yi3	hard to; difficult to
认同	認同	ren4tong2	identify with; acknowledge; agree with
跨国	跨國	kua4guo2	multinational; transnational
大量	大量	da4liang4	great amount; large quantity
移入	移入	yi2ru4	imigrate
忧虑	憂慮	you1lv4	worry; anxiety (about); concerned
降低	降低	jiang4di1	reduce; lower; drop
素质	素質	su4zhi4	inner quality; basic essence; character quality
歧视	歧視	qi2shi4	discriminate (against someone)
子女	子女	zi3nv3	sons and daughters; children
资产	資產	zi1chan3	property; assets
应	應	ying1, ying4	agree; must; should; ought to<br/>respond; deal with; to answer
平等	平等	ping2deng3	equal; equality
相互	相互	xiang1hu4	mutual; reciprocal; each other
外人	外人	wai4ren2	stranger; outsider
联络	聯絡	lian2luo4	communication; to contact; to get in touch with
小明	小明	Xiao3 Ming2	Xiao Ming (a personal name)
家长日	家長日	Jia1zhang3 ri4	Parent's Day at school
气人	氣人	qi4ren2	annoy; to anger
照说	照說	zhao4shuo1	ordinarily; as a rule
在之余	在之餘	zai4zhi1yu2	in the spare time of; in the remaining
本地人	本地人	ben3di4ren2	locals; person from the area
自己人	自己人	zi4ji3ren2	one of us
哪里哪里	哪裡哪裡	na3li5 na3li5	you are exaggerating (praise); you flatter me; (polite reply to a compliment)
渐渐	漸漸	jian4jian4	gradually; by degrees; little by little
曾	曾	ceng2, zeng1	once; in the past; separated by two generations; surname Zeng
尝试	嘗試	chang2shi4	to try; attempt
结构	結構	jie2gou4	structure; composition; makeup
产生	產生	chan3sheng1	to produce; emerge; give rise to
转变	轉變	zhuan3bian4	to change; to shift; transform
婴儿	嬰兒	ying1'er2	baby; infant
双亲	雙親	shuang1qin1	(both) parents
本国	本國	ben3guo2	one's own country
国籍	國籍	guo2ji2	nationality; citizenship
大陆籍	大陸籍	da4lu4ji2	from mainland China (lit. mainland nationality)
其	其	qi2	his; her; its; their; he; she; it; that; such; (marking question, emphasis, imperative)
比例	比例	bi3li4	proportion; scale
根本	根本	gen1ben3	root; essence; fundamental; basic; simply
可见	可見	ke3jian4	it can clearly be seen that; clear
现有	現有	xian4you3	now available; existing
分配	分配	fen1pei4	distribute; assign; allocate
顾虑	顧慮	gu4lv4	misgiving; apprehension; concern
学童	學童	xue2tong2	schoolboy
身心	身心	shen1xin1	body and mind
缺乏	缺乏	que1fa2	shortage; lack
课业	課業	ke4ye4	lessons; schoolwork
指导	指導	zhi3dao3	to guide; supervise; give directions
辅导	輔導	fu3dao3	to coach; to tutor; give advice (in study)
输	輸	shu1	to transport; lose (a game, etc.)
失去	失去	shi1qu4	lose (time, an opportunity, work, etc.)
然而	然而	ran2'er2	however; yet; but
观点	觀點	guan1dian3	point of view; standpoint
加速	加速	jia1su4	to quicken; to speed up; to accelerate; to expedite; to hasten
创下	創下	chuang4xia4	set/establish (a new record)
纪录	紀錄	ji4lu4	to record or document; take notes; record (as in world record)
明显	明顯	ming2xian3	clear; obvious
下降	下降	xia4jiang4	descend; to decline; to drop
趋势	趨勢	qu1shi4	trend; tendency
高龄化	高齡化	gao1ling2hua4	problems with aging population
世代	世代	shi4dai4	for generations; generation to generation
不足	不足	bu4zu2	insufficient; not enough
持续	持續	chi2xu4	continue; persist; sustainable; preservation
正视	正視	zheng4shi4	to face
国语	國語	guo2yu3	Mandarin Chinese; national language  
客语	客語	ke4yu3	Hakka dialect
最多数	最多數	zui4duo1shu4	the majority 
总人数	總人數	zong3ren2shu4	overall number of people
起跑点	起跑點	qi3pao3dian3	starting line (for a race)
新生儿	新生兒	xin1sheng1'er2	newly-born baby
生产力	生產力	sheng1chan3li4	production capability; productivity
一较长短	一較長短	yi2jiao4chang2duan3	to compete, compare
王安康	王安康	wang2'an1kang1	name
张定能	張定能	zhang1ding4neng2	name
美好	美好	mei3hao3	happy; fine; glorious
当选	當選	dang1xuan3	to be elected
无所谓	無所謂	wu2suo3wei4	doesn't matter; indifferent
敏感	敏感	min3gan3	sensitive; susceptible
化学	化學	hua4xue2	chemistry
添加物	添加物	tian1jia1wu4	artificial additives
残留	殘留	can2liu2	to remain; be left over; surplus; remnant
修改	修改	xiu1gai3	to amend; to modify; to revise; to alter
法规	法規	fa3gui1	laws and regulation; statute; code
安养	安養	an1yang3	live out life in retirement; provide for the aged
河川	河川	he2chuan1	rivers
脱离	脫離	tuo1li2	separate; break away; divorce
背景	背景	bei4jing3	background
领域	領域	ling3yu4	domain; sphere; field; area
竟然	竟然	jing4ran2	unexpectedly; to one's surprise; go so far as to
总统	總統	zong3tong3	president (of a country)
保障	保障	bao3zhang4	ensure; to guarantee; to safeguard; security; safeguard; guarantee
特权	特權	te4quan2	privilege; prerogative
把持	把持	ba3chi2	control; dominate; monopolize
监督	監督	jian1du1	control; monitor; supervise; inspect
罢免	罷免	ba4mian3	recall; dismiss from office
权	權	quan2	right; authority; power
廉能	廉能	lian2neng2	honest/incorrupt and capable
富足	富足	fu4zu2	comfortable; plentiful; abundant; rich
在乎	在乎	zai4hu5	care about; be determined by; to mind
生命	生命	sheng1ming4	life
财产	財產	cai2chan3	property; fortune; assets
义工	義工	yi4gong1	volunteer worker; volunteer work
选战	選戰	xuan3zhan4	an election campaign
承诺	承諾	cheng2nuo4	to promise; undertake; make a commitment
带领	帶領	dai4ling3	to guide; to lead
力量	力量	li4liang5	power; force; strength
摆脱	擺脫	bai3tuo1	break away; free oneself from; cast off
困境	困境	kun4jing4	predicament
房地产	房地產	fang2di4chan3	real estate
小自大至	小自大至	xiao3zi4da4zhi4	小自...大至， from such trivialities to such major concerns
是否	是否	shi4fou3	whether (or not); if; is or isn't
照理说	照理説	zhao4li3 shuo1	logically speaking
政治人物	政治人物	zheng4zhi4ren2wu4	political figure; politician; statesman
受苦	受苦	shou4ku3	suffer; have a rough time; hardship
富裕	富裕	fu4yu4	rich; wealthy; to prosper
贪污	貪污	tan1wu1	corruption; embezzle
腐败	腐敗	fu3bai4	corruption; to corrupt; rotten
政争	政爭	zheng4zheng1	political infighting 
停滞	停滯	ting2zhi4	stagnation; be at a standstill; bogged down
上升	上升	shang4sheng1	to rise; go up; ascend
信心	信心	xin4xin1	confidence; faith (in sb. or sth.)
游民	遊民	you2min2	vagrant；vagabond
外界	外界	wai4jie4	the external world; outside
悲惨	悲慘	bei1can3	miserable; tragic
日子	日子	ri4zi5	days; date; time; life; days of one's life
如此	如此	ru2ci3	in this way; so; such; like that
巨大	巨大	ju4da4	immense; enormous; very large
无能	無能	wu2neng2	incompetent; incompetence
冷漠	冷漠	leng3mo4	cold and detached; unconcerned; indifferent
学者	學者	xue2zhe3	scholar
阶层	階層	jie1ceng2	hierarchy; social stratum; class
自然	自然	zi4ran2	nature; natural; naturally
阻止	阻止	zu3zhi3	prevent; to block
遥远	遙遠	yao2yuan3	distant; remote
无论	無論	wu2lun4	no matter what; regardless
明明	明明	ming2ming2	obviously; plainly; undoubtedly
肮脏	骯髒	ang1zang1	dirty; filthy; foul
顾	顧	gu4	look after; take into consideration; attend to
自身	自身	zi4shen1	itself; oneself
政客	政客	zheng4ke4	politician (pej.)
纵容	縱容	zong4rong2	indulge; connive
使得	使得	shi3de5	to make; to cause; usable; workable; feasible
工厂	工廠	gong1chang3	factory
密集	密集	mi4ji2	concentrated; compressed
遭受	遭受	zao1shou4	suffer; suffering; be subjected to (something unfortunate); to sustain (loss, misfortune)
困苦	困苦	kun4ku3	hardship; deep poverty
老人年金	老人年金	lao3ren2nian2jin1	annuity payment for senior citizens (provided by The National Pension Program in Taiwan)
无家可归	無家可歸	wu2jia1ke3gui1	be homeless; wander about without a home
漠不关心	漠不關心	mo4bu4guan1xin1	not in the least bit concerned (idiom); completely indifferent
发言权	發言權	fa1yan2quan2	the right to speak; freedom of speech
影响力	影響力	ying3xiang3li4	power of influence
官商勾结	官商勾結	guan1shang1gou1jie2	Collaborate on official business 
贫富悬殊	貧富懸殊	pin2fu4xuan2shu1	wealth gap
息息相关	息息相關	xi1xi1xiang1guan1	to be closely linked
